Job ID,parent,MB-seconds,vcore-seconds,AM Host,WF-Type,WF-Name,Application-Name,Uber job,Number of maps,Number of reduces,Job state,Counters,FILE Number of bytes read,FILE Number of bytes written,FILE Number of read operations,FILE Number of large read operations,FILE Number of write operations,HDFS Number of bytes read,HDFS Number of bytes written,HDFS Number of read operations,HDFS Number of large read operations,HDFS Number of write operations,Launched map tasks,Other local map tasks,Total time spent by all maps in occupied slots ms,TOTAL_LAUNCHED_UBERTASKS,NUM_UBER_SUBMAPS,Total time spent by all map tasks ms,Total vcore-seconds taken by all map tasks,Total megabyte-seconds taken by all map tasks,Map input records,Map output records,Input split bytes,Spilled Records,Failed Shuffles,Merged Map outputs,GC time elapsed ms,CPU time spent ms,Physical memory bytes snapshot,Virtual memory bytes snapshot,Total committed heap usage bytes,Bytes Read,Bytes Written,Application-Type,Start-Time,Finish-Time,Launched reduce tasks,Rack-local map tasks,Total time spent by all reduces in occupied slots ms,Total time spent by all reduce tasks ms,Total vcore-seconds taken by all reduce tasks,Total megabyte-seconds taken by all reduce tasks,Map output bytes,Map output materialized bytes,Combine input records,Combine output records,Reduce input groups,Reduce shuffle bytes,Reduce input records,Reduce output records,Shuffled Maps,BAD_ID,CONNECTION,IO_ERROR,WRONG_LENGTH,WRONG_MAP,WRONG_REDUCE,Killed reduce tasks,Data-local map tasks,CREATED_FILES,DESERIALIZE_ERRORS,RECORDS_IN,RECORDS_OUT_0,RECORDS_OUT_INTERMEDIATE,SKEWJOINFOLLOWUPJOBS,RECORDS_OUT_1_default.a_activity,RECORDS_OUT_1_default.v_activity,RECORDS_OUT_1_default.r_activity_archive_parquet,RECORDS_OUT_1_default.r_send_archive_parquet,Failed reduce tasks
_1462211675523_209891,_1462211675523_209888,,,,,,,false,15,63,SUCCEEDED,56,1043959248,1821786543,0,0,0,962606232,3502916414,1575,0,126,15,,4546055,,,909211,909211,4655160320,57535932,41270988,38433,95287391,0,945,12431,1666250,75111739392,686619365376,172297814016,0,0,,,,64,5,7866150,786615,786615,8054937600,3719918787,771892116,0,0,41270237,771892116,41270988,0,945,0,0,0,0,0,0,1,10,63,0,57535932,41270237,41270988,,,,,,
_1462211675523_214551,_1462211675523_214434,,,,,,,false,1,4,SUCCEEDED,55,23299725,47871878,0,0,0,235880983,56538885,390,0,8,1,,189385,,,37877,37877,193930240,1236939,1236939,15185,2473878,0,4,390,53340,3689414656,43841400832,10212081664,0,0,,,,5,,474090,47409,47409,485468160,282417971,23299709,0,0,321367,23299709,1236939,0,4,0,0,0,0,0,0,1,1,1,0,1236939,321367,1236939,,,,,,
_1462211675523_207122,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,2497755,1,1,499551,499551,2557701120,1,0,67,0,0,0,182,12510,333201408,1367465984,487063552,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_220131,_1462211675523_219921,,,,,,,false,1,1,SUCCEEDED,49,20,500335,0,0,0,161398,96,1589,0,2,1,,55240,,,11048,11048,56565760,0,0,63505,0,0,1,187,10280,1593307136,14843412480,4116709376,0,0,,,,1,1,94640,9464,9464,96911360,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_211920,_1462211675523_211916,,,,,,,false,40,170,SUCCEEDED,56,3898806492,7057112375,0,0,0,2752195122,12909512212,7204,0,340,40,,20155070,,,4031014,4031014,20638791680,154517817,154309679,183672,340503176,0,6800,53699,6611340,209576787968,1849816133632,469943451648,0,0,,,,171,10,33403920,3340392,3340392,34205614080,13756171788,3164521852,0,0,154247990,3164521852,154309679,0,6800,0,0,0,0,0,0,1,30,170,0,154517817,154247990,154309679,,,,,,
_1462211675523_213352,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,1142230,1,1,228446,228446,1169643520,1,0,67,0,0,0,316,10270,308785152,1344425984,509607936,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_242682,_1462211675523_242293,1012824,137,hadoop06,,,,false,1,10,SUCCEEDED,49,200,2773408,0,0,0,102083,20,26,0,10,1,,34030,,,6806,6806,34846720,0,0,305,0,0,10,637,34220,6019305472,101847248896,22641901568,0,0,MAPREDUCE,1463734167194,1463734199203,10,1,724750,72475,72475,742144000,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_238076,_1462211675523_237882,162449887,21474,hadoop02,,,,false,130,565,SUCCEEDED,57,9509839054,20980585657,0,0,0,37867080235,614714224,4387,0,1130,130,,42087635,,,8417527,8417527,43097738240,460047798,408990202,136142,820778050,0,73450,112200,13892930,603257724928,6134789144576,1531830599680,0,0,MAPREDUCE,1463692173438,1463693731937,566,22,103697000,10369700,10369700,106185728000,35743893207,11331549739,0,0,408990202,11331549739,408990202,0,73450,0,0,0,0,0,0,1,108,565,0,460047798,3038742,408990202,0,,,,,
_1462211675523_212739,_1462211675523_212734,,,,,,,false,1,3,SUCCEEDED,54,43754375,88532745,0,0,0,159926160,235415807,1447,0,6,1,,749880,,,149976,149976,767877120,16787387,1838908,35658,3677816,0,3,1152,221990,5399273472,34203877376,9661054976,0,0,,,,3,1,675220,67522,67522,691425280,317299966,43754363,0,0,1643711,43754363,1838908,0,3,0,0,0,0,0,0,,,3,0,16787387,1643711,1838908,,,,,,
_1462211675523_210259,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,426995,1,1,85399,85399,437242880,1,0,67,0,0,0,104,7180,310321152,1357201408,508035072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_219831,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,63070,1,1,12614,12614,64583680,1,0,67,0,0,0,185,7280,322396160,1346863104,512229376,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_221342,_1462211675523_221335,,,,,,,false,1,1,SUCCEEDED,49,20,494511,0,0,0,30924,96,7,0,2,1,,42060,,,8412,8412,43069440,0,0,320,0,0,1,39,5290,1617809408,14870401024,4116709376,0,0,,,,1,1,44660,4466,4466,45731840,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_235279,,,,,,,,true,1,0,SUCCEEDED,31,0,119511,0,0,0,118655,167014,311,0,8,1,1,463010,1,1,92602,92602,474122240,1,0,67,0,0,0,149,7840,312442880,1359667200,506986496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_206538,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,415110,1,1,83022,83022,425072640,1,0,67,0,0,0,62,6550,317263872,1359257600,506986496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_206765,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,288300,1,1,57660,57660,295219200,1,0,67,0,0,0,84,5670,313884672,1355194368,508035072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_229561,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167037,311,0,8,1,1,6616755,1,1,1323351,1323351,6775557120,1,0,67,0,0,0,450,18910,305709056,1357488128,469762048,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_224965,_1462211675523_224910,,,,,,,false,46,196,SUCCEEDED,57,3396880825,7338632339,0,0,0,13134314865,18816,1391,0,392,46,,9871770,,,1974354,1974354,10108692480,156817907,156817907,35169,313635814,0,9016,31849,3766830,202338893824,2132388921344,529494704128,0,0,,,,197,2,24790930,2479093,2479093,25385912320,13509137552,3881149430,0,0,156817907,3881149430,156817907,0,9016,0,0,0,0,0,0,1,44,196,0,156817907,0,156817907,0,,,,,
_1462211675523_208747,_1462211675523_208713,,,,,,,false,16,70,SUCCEEDED,56,1066260300,2270297963,0,0,0,4644710176,6720,481,0,140,16,,3957200,,,791440,791440,4052172800,56948245,56948245,11938,113896490,0,1120,13722,1407170,72548450304,759488815104,187649490944,0,0,,,,71,,9376500,937650,937650,9601536000,4817801020,1182551971,0,0,56948245,1182551971,56948245,0,1120,0,0,0,0,0,0,1,16,70,0,56948245,0,56948245,0,,,,,
_1462211675523_211333,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,3162020,1,1,632404,632404,3237908480,1,0,67,0,0,0,268,12250,320716800,1359867904,498073600,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_244835,,24574809,4363,hadoop05,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,21695380,1,1,4339076,4339076,22216069120,1,0,67,0,0,0,1710,39100,303464448,1344434176,437780480,0,0,MAPREDUCE,1463753624433,1463757981095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_206924,_1462211675523_206878,,,,,,,false,1,1,SUCCEEDED,49,20,500413,0,0,0,31158,96,109,0,2,1,,33320,,,6664,6664,34119680,0,0,4305,0,0,1,28,4290,1545134080,14840713216,4116709376,0,0,,,,1,,39300,3930,3930,40243200,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_207504,_1462211675523_207502,,,,,,,false,5,21,SUCCEEDED,55,212251041,430668978,0,0,0,273492738,1150618622,784,0,42,5,,1816510,,,363302,363302,1860106240,19915688,14230746,19832,28461492,0,105,5363,665020,25113853952,228834627584,55735484416,0,0,,,,21,2,4661490,466149,466149,4773365760,1238399140,211912989,0,0,14230708,211912989,14230746,0,105,0,0,0,0,0,0,,3,21,0,19915688,14230708,14230746,,,,,,
_1462211675523_229791,_1462211675523_229788,,,,,,,false,17,62,SUCCEEDED,56,56968975,133505924,0,0,0,4219038638,242778917,14604,0,124,17,,30057735,,,6011547,6011547,30779120640,70812019,1445750,1067051,2891500,0,1054,39484,4320220,62177243136,687479984128,163967401984,0,0,,,,63,7,5045910,504591,504591,5167011840,230347115,56984599,0,0,2,56984599,1445750,0,1054,0,0,0,0,0,0,1,10,2,0,70812019,1445750,1445750,,,,,,
_1462211675523_215963,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,5104615,1,1,1020923,1020923,5227125760,1,0,67,0,0,0,443,17390,402604032,1344466944,506462208,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_209034,_1462211675523_209031,,,,,,,false,11,46,SUCCEEDED,54,712842381,1261056168,0,0,0,673047588,2561747928,1297,0,92,11,,3930740,,,786148,786148,4025077760,42229412,30526226,32039,70141100,0,506,12430,1361160,54461677568,501424222208,125727932416,0,0,,,,46,,8056200,805620,805620,8249548800,2729440667,539516272,0,0,30525827,539516272,30526226,0,506,0,0,0,0,0,0,,11,46,0,42229412,30525827,30526226,,,,,,
_1462211675523_206118,_1462211675523_206089,,,,,,,false,5,19,SUCCEEDED,55,304813585,620302810,0,0,0,509852483,693277442,1232,0,38,5,,2148095,,,429619,429619,2199649280,34113110,21828135,32935,43656270,0,95,4816,723890,21139886080,209478316032,51299483648,0,0,,,,19,1,3566890,356689,356689,3652495360,1064072553,309329257,0,0,15814724,309329257,21828135,0,95,0,0,0,0,0,0,,4,19,0,34113110,15814724,21828135,,,,,,
_1462211675523_207295,_1462211675523_207241,,,,,,,false,1,1,SUCCEEDED,49,20,500335,0,0,0,36790,96,173,0,2,1,,20940,,,4188,4188,21442560,0,0,6865,0,0,1,27,3830,1589813248,14841577472,4116709376,0,0,,,,1,1,46390,4639,4639,47503360,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_236104,_1462211675523_235683,,,,,,,false,1,10,SUCCEEDED,54,10344306,23519235,0,0,0,67139172,5131421,72,0,31,1,,79200,,,15840,15840,81100800,376526,376526,945,753052,0,10,497,97310,7893553152,101859151872,22641901568,0,0,,,,10,1,977990,97799,97799,1001461760,63770847,10344266,0,0,10,10344266,376526,0,10,0,0,0,0,0,0,,,10,0,376526,,376526,,376526,,,,
_1462211675523_227999,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,30050,1,1,6010,6010,30771200,1,0,67,0,0,0,116,4100,292413440,1364439040,508035072,0,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_240711,_1462211675523_240710,3043124,860,hadoop02,,,,false,1,4,SUCCEEDED,55,30474437,62228838,0,0,0,177520386,167322928,1515,0,8,1,,1878355,,,375671,375671,1923435520,13496193,1258695,36888,2517390,0,4,1326,190020,4048371712,43861774336,10737942528,0,0,MAPREDUCE,1463715775292,1463716186942,5,1,612110,61211,61211,626800640,230998342,30474421,0,0,1098724,30474421,1258695,0,4,0,0,0,0,0,0,1,,4,0,13496193,1098724,1258695,,,,,,
_1462211675523_227103,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,20330,1,1,4066,4066,20817920,1,0,67,0,0,0,71,4640,324538368,1362329600,509083648,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_216773,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,8592595,1,1,1718519,1718519,8798817280,1,0,67,0,0,0,544,22320,378867712,1344917504,478150656,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_217539,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2623350,1,1,524670,524670,2686310400,1,0,67,0,0,0,231,12180,392560640,1361043456,486539264,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_211230,,,,,,,,true,1,0,SUCCEEDED,31,0,119183,0,0,0,118331,167163,311,0,8,1,1,832395,1,1,166479,166479,852372480,1,0,67,0,0,0,223,9670,314396672,1362001920,509083648,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_235410,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,432825,1,1,86565,86565,443212800,1,0,67,0,0,0,169,8980,306987008,1344442368,509083648,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_233419,_1462211675523_233411,,,,,,,false,1,1,SUCCEEDED,54,6711715,13942309,0,0,0,49598831,6550042,11,0,4,1,,64980,,,12996,12996,66539520,359959,359959,305,719918,0,1,196,31240,1907482624,14852927488,4049600512,0,0,,,,1,1,205520,20552,20552,210452480,46581253,6711711,0,0,1,6711711,359959,0,1,0,0,0,0,0,0,,,1,0,359959,,359959,,,359959,,,
_1462211675523_205448,_1462211675523_205445,,,,,,,false,7,27,SUCCEEDED,55,493411304,994695959,0,0,0,413988778,2097788058,4036,0,54,7,,2408040,,,481608,481608,2465832960,25813203,25796177,107630,51592354,0,189,4541,815400,32331710464,297245839360,72264187904,0,0,,,,27,3,3613500,361350,361350,3700224000,2251577108,492765085,0,0,25792963,492765085,25796177,0,189,0,0,0,0,0,0,,4,27,0,25813203,25792963,25796177,,,,,,
_1462211675523_213383,_1462211675523_213352,,,,,,,false,1,10,SUCCEEDED,55,469153,3697169,0,0,0,3187937,462504,92,0,31,1,,53070,,,10614,10614,54343680,26498,26498,1745,52996,0,10,687,58620,6145155072,101871218688,22641901568,0,0,,,,11,,905850,90585,90585,927590400,2867577,469113,0,0,10,469113,26498,0,10,0,0,0,0,0,0,1,1,10,0,26498,,26498,,26498,,,,
_1462211675523_205969,_1462211675523_205889,,,,,,,false,1,10,SUCCEEDED,54,54262366,111256774,0,0,0,228522736,46991688,322,0,54,1,,96665,,,19333,19333,98984960,1365594,1365594,9745,2731188,0,10,763,109190,8864780288,101871382528,24793579520,0,0,,,,10,1,877720,87772,87772,898785280,216672394,54262326,0,0,10,54262326,1365594,0,10,0,0,0,0,0,0,,,20,0,1365594,,1365594,,,,1365594,,
_1462211675523_232229,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166978,311,0,8,1,1,64595,1,1,12919,12919,66145280,1,0,67,0,0,0,131,7000,310059008,1357029376,508035072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_212921,_1462211675523_212794,,,,,,,false,11,42,SUCCEEDED,57,1081629248,2197327578,0,0,0,2785141702,4032,1200,0,84,11,,3825555,,,765111,765111,3917368320,63585729,63585729,43675,127171458,0,462,8398,1217970,43913056256,462869446656,113282383872,0,0,,,,43,2,6403540,640354,640354,6557224960,3099493670,1102192674,0,0,63585729,1102192674,63585729,0,462,0,0,0,0,0,0,1,9,42,0,63585729,0,63585729,0,,,,,
_1462211675523_224140,_1462211675523_224067,,,,,,,false,4,10,SUCCEEDED,56,366920398,737303912,0,0,0,930816607,396696532,382,0,31,4,,553050,,,110610,110610,566323200,5303482,5303482,13540,10606964,0,40,3377,312410,22212014080,117421629440,40419983360,0,0,,,,11,2,2392720,239272,239272,2450145280,884734248,366926260,0,0,10,366926260,5303482,0,40,0,0,0,0,0,0,1,2,10,0,5303482,,5303482,,,,,5303482,
_1462211675523_210034,_1462211675523_209941,,,,,,,false,1,1,SUCCEEDED,49,20,500413,0,0,0,71580,96,569,0,2,1,,53135,,,10627,10627,54410240,0,0,22705,0,0,1,65,7680,1603862528,14877028352,4116709376,0,0,,,,1,,76940,7694,7694,78786560,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_215733,_1462211675523_215681,,,,,,,false,41,157,SUCCEEDED,56,3251432402,6693558894,0,0,0,4520620796,6946010095,6498,0,314,41,,27867370,,,5573474,5573474,28536186880,292303680,225029479,169468,450058958,0,6437,54190,7935460,184232460288,1729399402496,427654905856,0,0,,,,158,9,39285120,3928512,3928512,40227962880,10985885740,3391231564,0,0,158258897,3391231564,225029479,0,6437,0,0,0,0,0,0,1,32,157,0,292303680,158258897,225029479,,,,,,
_1462211675523_206389,_1462211675523_206327,,,,,,,false,4,10,SUCCEEDED,56,256351906,524737019,0,0,0,667848357,960,170,0,20,4,,649110,,,129822,129822,664688640,15224543,15224543,5827,30449086,0,40,1122,212170,12305301504,117466750976,31185698816,0,0,,,,10,1,904450,90445,90445,926156800,742532054,264819489,0,0,15224543,264819489,15224543,0,40,0,0,0,0,0,0,,3,10,0,15224543,0,15224543,0,,,,,
_1462211675523_224784,_1462211675523_224778,,,,,,,false,1,10,SUCCEEDED,49,200,2716104,0,0,0,65528,20,26,0,10,1,,33485,,,6697,6697,34288640,0,0,305,0,0,10,895,35800,5814206464,101819822080,22641901568,0,0,,,,10,1,892050,89205,89205,913459200,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_217916,_1462211675523_217915,,,,,,,false,48,212,SUCCEEDED,56,5701242873,9413073932,0,0,0,3546092533,15593293622,2777,0,424,48,,21531100,,,4306220,4306220,22047846400,185778980,185778562,61175,444023501,0,10176,62811,7741360,262961717248,2296768176128,583999684608,0,0,,,,213,10,41903280,4190328,4190328,42908958720,16639625044,3890861636,0,0,185652490,3890861636,185778562,0,10176,0,0,0,0,0,0,1,38,212,0,185778980,185652490,185778562,,,,,,
_1462211675523_213967,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,47555,1,1,9511,9511,48696320,1,0,67,0,0,0,194,7380,310943744,1345073152,511705088,0,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_213430,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,1460365,1,1,292073,292073,1495413760,1,0,67,0,0,0,168,9320,328015872,1345978368,511180800,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_245227,_1462211675523_245195,182983769,23224,hadoop05,,,,false,162,708,SUCCEEDED,57,13121738828,29640189371,0,0,0,47458684097,79184,6066,0,1416,162,,38717800,,,7743560,7743560,39647027200,564380453,564228745,152584,1128457490,0,114696,127631,14518080,781161693184,7682060673024,1960296054784,0,0,MAPREDUCE,1463761824234,1463763461183,709,27,125221250,12522125,12522125,128226560000,48800044312,16299116701,0,0,564228745,16299116701,564228745,0,114696,0,0,0,0,0,0,1,135,708,0,564380453,140,564228745,0,,,,,
_1462211675523_204959,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,1968860,1,1,393772,393772,2016112640,1,0,67,0,0,0,117,9920,324083712,1355370496,501743616,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_237356,_1462211675523_237355,,,,,,,false,1,1,SUCCEEDED,49,20,497745,0,0,0,31746,96,11,0,2,1,,46350,,,9270,9270,47462400,0,0,321,0,0,1,142,5490,1583808512,14842499072,4116709376,0,0,,,,1,1,64010,6401,6401,65546240,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_212167,_1462211675523_212157,,,,,,,false,1,10,SUCCEEDED,49,200,2716383,0,0,0,65528,20,26,0,10,1,,33640,,,6728,6728,34447360,0,0,305,0,0,10,341,25250,6188695552,101793374208,22641901568,0,0,,,,10,,442790,44279,44279,453416960,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_220240,_1462211675523_220162,,,,,,,false,27,108,SUCCEEDED,57,848705503,1797673608,0,0,0,7288306441,435789673,15230,0,216,27,,23753795,,,4750759,4750759,24323886080,108421690,38465538,1098101,76931076,0,2916,47287,5589700,116857073664,1183562985472,290242166784,0,0,,,,109,4,28469320,2846932,2846932,29152583680,3456730668,914293766,0,0,38465538,914293766,38465538,0,2916,0,0,0,0,0,0,1,23,108,0,108421690,2618247,38465538,0,,,,,
_1462211675523_234056,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,3150105,1,1,630021,630021,3225707520,1,0,67,0,0,0,214,14470,319389696,1366024192,501219328,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_205554,_1462211675523_205548,,,,,,,false,1,10,SUCCEEDED,50,200,2716305,0,0,0,65528,20,26,0,10,1,,26805,,,5361,5361,27448320,0,0,305,0,0,10,607,31880,5849575424,101791891456,22641901568,0,0,,,,11,,829810,82981,82981,849725440,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,1,1,,,,,,,,,,,
_1462211675523_235420,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,11457480,1,1,2291496,2291496,11732459520,1,0,67,0,0,0,382,26130,291549184,1366376448,468713472,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_215585,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,365065,1,1,73013,73013,373826560,1,0,67,0,0,0,74,5360,322838528,1360658432,511180800,0,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_219763,_1462211675523_219662,,,,,,,false,64,277,SUCCEEDED,57,4738194529,10371552514,0,0,0,18531692998,26592,1999,0,554,64,,16651365,,,3330273,3330273,17050997760,220545645,215080659,52832,430161318,0,17728,53577,5924850,291787640832,3008385515520,754492375040,0,0,,,,278,14,54558930,5455893,5455893,55868344320,18683794624,5545525779,0,0,215080659,5545525779,215080659,0,17728,0,0,0,0,0,0,1,50,277,0,220545645,0,215080659,0,,,,,
_1462211675523_211329,_1462211675523_211320,,,,,,,false,1,10,SUCCEEDED,49,200,2716328,0,0,0,65506,20,26,0,10,1,,19885,,,3977,3977,20362240,0,0,304,0,0,10,354,25160,6032461824,101842587648,22641901568,0,0,,,,10,1,526810,52681,52681,539453440,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_210996,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167017,311,0,8,1,1,471790,1,1,94358,94358,483112960,1,0,67,0,0,0,222,8960,310259712,1348734976,509083648,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_209189,_1462211675523_209015,,,,,,,false,1,3,SUCCEEDED,55,16331165,33680317,0,0,0,144639545,51565004,319,0,6,1,,133860,,,26772,26772,137072640,691117,691117,12388,1382234,0,3,1134,42040,3151421440,34209017856,8771338240,0,0,,,,4,,510460,51046,51046,522711040,170322026,16331153,0,0,258087,16331153,691117,0,3,0,0,0,0,0,0,1,1,1,0,691117,258087,691117,,,,,,
_1462211675523_209380,_1462211675523_209364,,,,,,,false,1,10,SUCCEEDED,49,200,2759263,0,0,0,102006,20,26,0,10,1,,20845,,,4169,4169,21345280,0,0,305,0,0,10,366,25680,6156034048,101812834304,22641901568,0,0,,,,10,1,458510,45851,45851,469514240,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_235837,_1462211675523_235710,,,,,,,false,1,1,SUCCEEDED,49,20,508977,0,0,0,36420,96,213,0,2,1,,36840,,,7368,7368,37724160,0,0,8465,0,0,1,61,5070,1453797376,14841638912,4116709376,0,0,,,,1,1,94020,9402,9402,96276480,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_205007,_1462211675523_204966,,,,,,,false,1,10,SUCCEEDED,54,1040300,4839381,0,0,0,7159328,1065844,796,0,33,1,,61360,,,12272,12272,62832640,56538,56538,29905,113076,0,10,360,58930,6218727424,101876752384,22641901568,0,0,,,,10,,799940,79994,79994,819138560,6529176,1040260,0,0,10,1040260,56538,0,10,0,0,0,0,0,0,,1,10,0,56538,,56538,,56538,,,,
_1462211675523_229126,_1462211675523_228964,,,,,,,false,9,29,SUCCEEDED,57,753414152,1564603617,0,0,0,1939388880,2784,1137,0,58,9,,2626440,,,525288,525288,2689474560,44241165,44241165,42585,88482330,0,261,6447,848240,32557428736,326871916544,82225135616,0,0,,,,30,3,4466380,446638,446638,4573573120,2158727895,801507927,0,0,44241165,801507927,44241165,0,261,0,0,0,0,0,0,1,6,29,0,44241165,0,44241165,0,,,,,
_1462211675523_222020,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,3750305,1,1,750061,750061,3840312320,1,0,67,0,0,0,421,14410,389046272,1344778240,481820672,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_218760,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,3643390,1,1,728678,728678,3730831360,1,0,67,0,0,0,300,14900,335335424,1344700416,514326528,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_206549,_1462211675523_206536,,,,,,,false,1,10,SUCCEEDED,50,200,2732442,0,0,0,97310,20,26,0,10,1,,34290,,,6858,6858,35112960,0,0,305,0,0,10,834,34230,5795311616,101758349312,22641901568,0,0,,,,11,,814560,81456,81456,834109440,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,1,1,,,,,,,,,,,
